,average,XP,standard,energy,RMS,PulseFactor,ClearanceFactor,Kurtosis,freq_arggmax,freq_sum,power_sum,power_mean,energy_sum,IMFs_1_energy,IMFs_2_energy,IMFs_3_energy,IMFs_4_energy,IMFs_5_energy,label
signal_77,50.511682992676896,89.0136749744415,55.86908463413651,1872463.495650412,55.86387466646658,1.762239341487524,0.034887757387593095,-1.5307708183672077,23617.174525657683,41430.24060814517,1872463.4956504125,3120.7724927506874,1123478097.3902473,643260.4013045388,630885.938819399,4414.970601731722,3379.8291274080207,249.36358543946636,0
signal_78,50.582524508237846,87.7929717302322,55.96427519605156,1878583.9632244497,55.95510050067598,1.735638396536224,0.03431300460801554,-1.5295515570800684,23653.224450147565,42927.31166530772,1878583.9632244497,3130.9732720407496,1127150377.93467,873519.5729877516,191199.1591705039,3369.9716315779697,2983.2367521785964,190.9090283861517,0
signal_79,50.60545332824191,94.201663762331,55.93518030476843,1876949.32331227,55.93075068499543,1.8614923405845454,0.036784421799570824,-1.5280571923008033,23640.14168721038,44137.77219014711,1876949.3233122705,3128.2488721871173,1126169593.9873621,582823.9408188218,394845.00611759827,3797.6390780975407,3622.0727620565203,273.9442421609076,0
signal_80,50.544051992346844,90.5395540297031,55.955695835404576,1877847.7381314791,55.94413490455574,1.791299875273399,0.0354403694334722,-1.5244569235947356,23653.17256205255,42332.858985452745,1877847.7381314794,3129.7462302191325,1126708642.8788877,658570.4631303882,316919.67518169485,3471.2399265663253,2384.1376551984304,176.7568757742004,0
signal_81,50.11916590179006,84.4360378086567,55.38193247089433,1839820.62978382,55.374793149106814,1.6847055670102637,0.033613998491345456,-1.529491005450599,23414.604295349145,39688.77149459873,1839820.62978382,3066.3677163063667,1103892377.8702922,808020.1982402435,760355.797388333,3877.2342714560164,4284.191503969823,151.59187520317312,0
signal_82,49.86943036307892,88.4033233523369,55.03156492452848,1816504.2757882376,55.022787336827356,1.772695671651119,0.03554673993155421,-1.5391472095105045,23155.927084107825,48238.63569198368,1816504.2757882376,3027.5071263137293,1089902565.4729428,829922.5792352776,598842.2082862055,6143.848199034607,48729.138886640096,182.56335217634327,0
signal_83,49.88084386383494,81.9946313202381,54.97943799864273,1813120.1057961755,54.97150937525389,1.6438100274339302,0.03295473572823294,-1.5432284694511227,23106.78224728372,50730.65285183532,1813120.1057961755,3021.866842993626,1087872063.4777055,845865.5394669714,612965.7363218153,7738.054997447211,304.65084604987,158.13410766130818,0
signal_84,49.70162430117528,82.9101587533951,54.91150314583665,1809099.2974242778,54.91052263188841,1.6681579308351606,0.03356344896751622,-1.5340688914947338,23097.11325286471,48540.05165537388,1809099.2974242778,3015.1654957071296,1085459578.4545665,586618.1630602387,478883.7039791972,6422.878377568639,3947.053368309257,253.98321867358584,0
signal_85,49.6317594041427,88.0981475412846,54.8622077676063,1805277.8283775828,54.85249657608398,1.7750357553097578,0.03576411105751769,-1.5321723925868638,23032.703829517122,52046.71564461657,1805277.828377583,3008.796380629305,1083166697.0265498,650896.5511551308,478454.34639680095,6873.2349309623405,235.74481581476573,233.89081626915876,0
signal_86,49.956771642913424,82.6049829423428,55.12891301617536,1822831.45562294,55.11853069556765,1.653529245900754,0.033099201399963044,-1.5381187984039424,23195.86214738379,49052.71690905461,1822831.45562294,3038.0524260382335,1093698873.3737645,778587.4767662672,597131.8751508927,6435.684367809573,50659.24650355542,242.5153386202221,0
signal_87,49.93166586483518,86.8774442970753,55.145058098096364,1823866.5874279477,55.13417856206118,1.7399268138229593,0.03484615992049883,-1.5361650629168286,23224.636817343428,47127.877746992286,1823866.5874279481,3039.777645713247,1094319952.456769,727557.5786810827,580314.4334525676,3327.403534807052,6329.08740443404,228.25817755136083,0
signal_88,50.26023848806818,83.5205103754997,55.53627125752057,1850491.3299683274,55.53514397761006,1.6617611234639789,0.033063136456435285,-1.5342132595951508,23474.817685540587,42341.8095056103,1850491.3299683272,3084.152216613879,1110294797.9809966,659397.4028482296,296728.5356274099,3149.6751198231386,4534.042244470192,308.3661264197409,0
signal_89,50.342310417542855,84.741213619709,55.58057552340294,1853199.1701238465,55.57576165505736,1.6833000495380346,0.033437083748771544,-1.5371150979060983,23494.36301723179,41002.82393623116,1853199.1701238472,3088.6652835397454,1111919502.074308,669122.2284493069,691303.1816994724,38048.31865999184,5204.199808448047,244.382777727334,0
signal_90,50.52148934602737,84.4360378086567,55.90782012692417,1874958.1966501232,55.90107626647456,1.6712895621572985,0.03308076590360288,-1.5307533852237323,23638.597892529375,41747.89669338983,1874958.1966501228,3124.9303277502045,1124974917.9900737,858216.7201141804,195303.78166858648,2984.955717897139,3558.3769966034606,231.09274033617547,0
signal_91,50.40399665877223,87.9882954359055,55.750138889125985,1864290.9937594216,55.74183039931235,1.7456610838139193,0.03463338622990142,-1.5231831775623292,23570.13772249087,41553.79986370696,1864290.9937594216,3107.1516562657025,1118574596.2556531,712513.9155722002,800356.2999303087,4540.647285498302,3712.4413519753234,160.11359194264952,0
signal_92,50.91970314527551,85.3515652418137,56.313067792231905,1902273.010010127,56.30679369919358,1.676199191466278,0.03291847925122479,-1.5269688560752077,23763.701615671056,46706.53128726125,1902273.0100101265,3170.4550166835443,1141363806.0060763,909095.2771241942,178490.00573382294,3577.0490724275523,2308.2455673809054,194.44885815532763,0
signal_93,50.71767666513721,86.2670926749706,56.16132746506674,1892078.7435916325,56.15571718581039,1.7009275335017402,0.033537173730021026,-1.5240510394671336,23722.63856575198,44731.54594585772,1892078.7435916332,3153.464572652722,1135247246.1549797,737454.1877314511,267219.337857627,3858.1595234746555,2585.3806304724058,300.5327089291953,0
signal_94,50.79277027835449,87.3779438138008,56.215338706478896,1895591.1159334145,56.20781552912096,1.7202830901908337,0.03386866045626848,-1.5224837898537118,23738.804256852196,44898.71751173395,1895591.1159334148,3159.3185265556913,1137354669.5600488,926006.8796934105,169568.67199622485,3258.655746157016,2398.57846911,170.062164333054,0
signal_95,50.580998629182574,87.1826201081276,55.94413058124809,1877302.81682637,55.93601727012704,1.7236239392440111,0.03407651066520404,-1.5251177848794562,23639.60727843237,41565.06279821883,1877302.81682637,3128.83802804395,1126381690.0958223,635180.2480483388,612621.5236581695,4338.5088268802165,2951.5708871761526,206.1525129732311,0
signal_96,50.51113373215,91.7602572739124,55.91485904814676,1875261.0744404607,55.90559117000226,1.8166342842450913,0.03596502691621067,-1.5240522056579802,23625.44620797789,43290.51985628607,1875261.0744404616,3125.435124067436,1125156644.6642768,728144.0178237893,266877.2156913977,3350.010638571429,3063.477444371245,174.66067728934954,0
signal_97,50.69867440328002,90.2343782186508,56.08039054973499,1886338.421096682,56.07046788189368,1.7798173084543796,0.03510579575112583,-1.5241237286948661,23708.193647092638,40821.46161113139,1886338.4210966816,3143.8973684944694,1131803052.658009,675854.7183891197,735886.2272432948,4042.5109084305655,3447.9479166180213,232.4810480930958,0
signal_98,50.67930596773823,86.8774442970753,56.0326027439622,1883176.55040626,56.02345565930786,1.714258761798757,0.03382561637466053,-1.532262181780763,23683.770100577345,41866.025938092316,1883176.55040626,3138.627584010433,1129905930.2437563,918895.4736727177,169959.6286590802,3781.584914881163,2905.074577045565,257.886323790224,0
signal_99,50.41726157809297,88.0981475412846,55.73920937273731,1863346.759738226,55.72771243194039,1.7473806546360409,0.03465838087872871,-1.5309564697777789,23560.200740801138,41997.305766415084,1863346.7597382264,3105.577932897044,1118008055.8429356,672027.8512813335,295779.0486499724,3230.160234219601,3639.203929287516,243.74176660935126,0
signal_100,50.72544851308068,88.4033233523369,56.166972042428384,1892403.67106889,56.16053880126285,1.7427805163623176,0.034357123839188985,-1.5238352196096816,23721.122453673226,45480.132271060786,1892403.67106889,3154.00611844815,1135442202.641334,722095.255992363,277058.8314215582,3803.141755171441,1951.637708727863,303.17550309114336,0
signal_101,50.18848153829575,85.656741052866,55.49877872238464,1847395.670592493,55.48867257666939,1.7067011877517473,0.03400583431577758,-1.5243251592161429,23458.179484337386,41888.35279734136,1847395.670592493,3078.9927843208216,1108437402.355496,813313.3234251991,754898.6549662598,3999.5924331887795,4087.343891158948,245.4470012172396,0
signal_102,49.94383226310213,86.1572405695915,55.13848459226205,1823742.1618542075,55.13229788206739,1.7250826912063648,0.03454045500791164,-1.5367193230323488,23199.569549940887,48961.89170173583,1823742.1618542084,3039.570269757014,1094245297.112525,864000.8678211289,628364.889945567,6377.57146464938,238.78488722199052,205.23603267022133,0
signal_103,49.79974855288863,82.2998071312904,54.97743401387092,1813155.2646422475,54.97204235855179,1.6526149131834642,0.03318520597404913,-1.5375690776125615,23113.39645289306,49015.620561900185,1813155.2646422475,3021.9254410704125,1087893158.7853484,616532.0715980693,422571.8627118394,4037.849663862481,5917.460226350699,127.7162425532308,0
signal_104,49.884872240473825,82.9101587533951,55.03988965877156,1817219.8925644243,55.03362445760507,1.6620300910809265,0.03331731678230995,-1.5371623123379894,23141.152128126927,50248.86117124746,1817219.8925644243,3028.699820940707,1090331935.5386548,699757.711039844,583421.7736156612,6045.719985042071,51724.24306566734,199.77520723733028,0
signal_105,49.7441658278803,83.5205103754997,54.85950920020929,1804927.819154242,54.84717888755753,1.679001124764839,0.03375272450189129,-1.5400052345169672,23028.496629888046,50527.69272067568,1804927.8191542423,3008.213031923737,1082956691.4925454,736940.2667096204,238602.9171832549,7031.209097063191,260.68164184452235,206.26912072821858,0
signal_106,49.821293946504596,83.1054824590683,54.99134385177032,1814029.2292054915,54.9852893843055,1.6680715388143563,0.033481096267901855,-1.5354077132853687,23130.63209709898,48606.3398049583,1814029.2292054924,3023.382048675821,1088417537.5232954,898755.6085821281,629540.5318732278,6710.970204802435,4180.014317929546,189.1080389966753,0
signal_107,49.895512759685516,83.8256861865521,55.05549187126007,1817876.9343529684,55.04357265465497,1.680024546301114,0.03367085441916807,-1.5398375953083034,23190.064187146694,48341.272176639046,1817876.9343529684,3029.7948905882804,1090726160.611781,621919.3280479135,308188.47338501585,6122.344150236604,2936.305180240326,271.35540792193274,0
signal_108,50.3999276479582,84.741213619709,55.654441198871346,1857736.6277854785,55.64375717882283,1.6813756998149587,0.03336067685571518,-1.5335012154767478,23526.683794227487,41343.43658871369,1857736.6277854787,3096.2277129757977,1114641976.6712875,756071.8967299011,245905.81697833317,3137.372316835504,4379.774298356994,220.60430011934483,0
signal_109,50.246220671236514,89.3188507854939,55.60700558048715,1854463.4495717073,55.594715719687294,1.7776232638452854,0.03537824815673922,-1.528228849652172,23511.176636570548,40148.88568688659,1854463.4495717078,3090.772415952846,1112678069.7430248,725640.6471671306,672300.8472884003,4544.336170706769,4089.9701449576314,299.96474345655633,0
signal_110,50.47756439293424,84.4360378086567,55.84296187590858,1870400.90343537,55.83309806072873,1.6727438976924154,0.0331383639010634,-1.526852775619247,23614.295224461424,40545.88403679577,1870400.903435369,3117.3348390589485,1122240542.0612216,919961.1106545537,165780.35613664408,3065.775498009745,3199.839075249811,202.63228447488223,0
signal_111,50.503870510558286,92.3706088960171,55.88858840804534,1873485.5374518742,55.879118602149795,1.8289807882488174,0.03621466572282717,-1.5195659494953668,23630.635099870444,41882.084235111055,1873485.5374518754,3122.4758957531258,1124091322.471125,732915.9739209535,814548.1895511972,3896.40494664373,4021.807336491078,238.3834115217134,0
signal_112,50.89024345104893,84.741213619709,56.33002045554698,1903161.8651317202,56.31994710478873,1.66517603126071,0.032720928774145765,-1.5274690392355805,23772.96411568245,46082.34436865858,1903161.8651317204,3171.9364418862006,1141897119.079032,932111.1585258091,170187.41189095637,3167.5613349758482,2364.3887190438113,233.89124775010845,0
signal_113,50.683273160060246,84.4360378086567,56.10932337441485,1888753.4030950328,56.106348468704695,1.6659547133430705,0.032869911698123845,-1.5207312308977727,23698.33022600651,45147.70748993329,1888753.4030950333,3147.9223384917223,1133252041.85702,627220.2088122801,335356.61544695165,3647.845267523475,2441.584742853927,342.4527655420604,0
signal_114,50.83055108105143,91.0400535464287,56.28691466631421,1899948.10958474,56.27237495113595,1.791049902277501,0.03523569711887635,-1.518599997100991,23767.72082626229,45690.81146544035,1899948.10958474,3166.580182641233,1139968865.750844,994169.4624692206,143555.06692552226,3146.04947659509,2542.7166758705152,220.63981371182103,0
signal_115,50.68799324989319,85.656741052866,56.06969430359259,1885537.4725789363,56.058562720589144,1.6898822691712398,0.03333890653039023,-1.526335790197342,23688.833193179456,43772.68272627173,1885537.4725789363,3142.5624542982273,1131322483.5473619,678784.86511217,789761.4671661784,4465.064484658562,3470.2841614318518,196.78059005549068,0
signal_116,50.635279196153085,91.7602572739124,56.00864016866957,1881697.6765759375,56.00145350161216,1.812180336133778,0.0357888880026449,-1.5268929165901222,23656.73120340638,44406.55568190573,1881697.6765759378,3136.1627942932296,1129018605.9455628,807207.7579543397,224874.645289746,3544.852766376068,3321.829287528316,242.5424471559896,0
signal_117,50.505030215928954,85.0463894307613,55.85538422503678,1871490.498209986,55.849358370083145,1.6839191872008468,0.03334161330072326,-1.5287574937093835,23610.525153926043,42594.53120714802,1871490.4982099868,3119.150830349978,1122894298.925992,699869.8261641967,792979.0775035722,4631.081684494037,3591.561706412401,268.3842258853531,0
signal_118,50.63121018533906,87.1826201081276,55.99800220103398,1880530.2461373273,55.98407878044923,1.7219146014679398,0.0340089560404492,-1.531179639267536,23664.376644640208,43637.48164775971,1880530.2461373275,3134.2170768955457,1128318147.6823964,988883.1423740033,139589.45959109653,3373.2146253284,3078.459247042939,259.65434894618875,0
signal_119,50.58964527716239,88.0981475412846,55.892749901596,1873867.1485340632,55.884809333337074,1.7414264729200348,0.03442258713970791,-1.535303811481536,23623.951680641752,41894.88604983513,1873867.1485340628,3123.111914223438,1124320289.120438,707007.8033111927,278113.95211678697,3678.9428998461904,3765.229534188412,139.2597225250608,0
signal_120,50.46910083179672,89.9292024075985,55.97880889890818,1879433.8551892273,55.96775641964498,1.781866546569044,0.0353060886205927,-1.5162732638617118,23657.81622427286,43094.12199453871,1879433.8551892275,3132.3897586487124,1127660313.1135364,846034.6448014164,206909.09678120597,3458.24714681537,1936.6215268614287,202.09395108436684,0
signal_121,50.29108160868287,88.4033233523369,55.596567146082535,1854235.3673484318,55.591296791081,1.757833009840732,0.03495317566479298,-1.530342499296329,23498.990993535295,41847.2815649114,1854235.367348432,3090.3922789140533,1112541220.409059,800654.5200939632,755440.1694917323,3889.217206241815,4510.643700734981,270.68575327053895,0
signal_122,49.83128338669737,82.2998071312904,55.03084740933084,1816134.210028161,55.01718231649941,1.6515690854805598,0.0331432179393046,-1.5367180188531857,23165.843803471136,47181.5904933754,1816134.2100281604,3026.890350046934,1089680526.0168962,691510.2489700373,466979.8546002336,4346.01753546705,6307.693027215877,138.91967804869094,0
signal_123,49.58173093482852,82.6049829423428,54.729490186885926,1797654.4533763216,54.736557761949214,1.66603669103285,0.03360182590685933,-1.5335869319599926,23022.877602793364,49766.48422180489,1797654.4533763218,2996.090755627203,1078592672.025793,620012.3372313443,299288.1858772824,6432.913885159577,3376.7237773857564,205.8223291864559,0
signal_124,49.77075685083866,85.5468889474869,54.91789306235567,1809196.1036766951,54.91199176374099,1.7188183254650549,0.03453470339252219,-1.5325025310899185,23067.38300161207,50602.81115148748,1809196.1036766954,3015.326839461159,1085517662.2060173,917025.5774947255,615186.0300373926,6674.84445624873,3923.7721185851233,208.4881461561135,0
signal_125,49.81653322249651,95.7275428175926,54.96007697753884,1811617.573629158,54.94872721651761,1.9216018583638268,0.038573576563052686,-1.5346587965014267,23082.645352466214,50918.43290605605,1811617.573629158,3019.3626227152636,1086970544.177495,889159.7034177764,160707.94787662555,7069.522353142043,2877.658835028969,266.9435738512989,0
signal_126,49.74481690689922,85.656741052866,54.92200292098366,1809539.810008041,54.91720753413028,1.7219229334621609,0.03461512255005091,-1.53401945499278,23116.296887917575,48312.567617300534,1809539.8100080413,3015.8996833467354,1085723886.0048246,747825.6124235902,600129.7621723942,4207.965711252378,6420.606505581391,174.2049048927897,0
signal_127,49.96454349085688,83.7158340811729,55.14247929820911,1823596.481763578,55.13009586066365,1.6755048326718374,0.03353387653743782,-1.5348343121524812,23230.871993689296,45609.595518871516,1823596.4817635778,3039.327469605963,1094157889.0581465,792389.2104024614,215984.10766986953,3488.671965459095,5936.029705586034,162.4920132379233,0
signal_128,50.05660486052434,82.9101587533951,55.372115282023806,1839267.9565201984,55.36647536371022,1.656328050702051,0.033089100935174795,-1.5268771307980438,23400.03980772162,41426.88324157753,1839267.9565201984,3065.4465942003308,1103560773.9121194,758443.4024625139,235842.192060576,3757.8509541621324,4591.780760387544,286.1443635879707,0
signal_129,50.31281008914113,84.741213619709,55.64835253060286,1857345.3157245526,55.6378964933757,1.6842870328564385,0.03347630613102951,-1.5301838259783576,23526.97648576212,39843.70405695676,1857345.3157245533,3095.575526207589,1114407189.434732,711417.4816769279,657410.3286265661,4232.759899817821,4702.780599034802,272.46329403907896,0
signal_130,50.57812995791435,92.3706088960171,55.91107603502042,1875225.4563491868,55.905060241287444,1.8262954556223794,0.03610840213234504,-1.5274709549558545,23637.45971986771,41220.65136024989,1875225.4563491866,3125.375760581978,1125135273.8095117,897998.1660275727,175169.77639081993,3045.5610334778075,3100.546745446245,281.87674623727054,0
